id,literal_id,printed_id,play_agricola_card_id,name_ja,name_en,min_players_number,prerequisite,cost,description,note,is_official_ja,victory_point,special_victory_point,has_arrow,has_bonus_point_icon,has_negative_bonus_icon,has_pan_icon,has_bread_icon,has_farm_planner_icon,has_actions_booster_icon,has_points_provider_icon,has_goods_provider_icon,has_food_provider_icon,has_crop_provider_icon,has_building_resource_provider_icon,has_livestock_provider_icon,has_cut_peat_icon,has_fell_trees_icon,has_slash_and_burn_icon,has_hiring_fare_icon,card_special_color_id,card_type_id,deck_id,revision_id
101100,100,100,1667,酒場,Tavern,,,木材2石材2,このカードは追加のアクションのスペースになる。ここでほかの人がアクションを行うと食料3を得る。自分でアクションを行うと、食料3かボーナス2点のどちらかを得る。（ほかの人が使った場合は自分には何も入らない）,,1,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,1
101101,101,101,1666,家畜の餌,Animal Feed,,栽培中の畑4,,得点計算の直前に、1匹以上所有している家畜の種類ごとに1匹ずつ増える。（農場内に置き場所が必要）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,1
101102,102,102,1477,動物園,Wildlife Reserve,,職業2,木材2,このカードの上に羊と猪と牛を各1頭ずつまで置くことができる。（このカードは得点計算で牧場に含めない）,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,1
101103,103,103,1674,水車,Water Mill,,,木材1レンガ2葦1石材2,全員が畑フェイズのたびに小麦最大1を食料3にできる。ほかの人がこれを行ったら、その中から食料1をもらう。（畑フェイズは収穫のときに行う）,,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,1
101104,104,104,1671,週末市場,Weekly Market,,,小麦3,このカードを出したらすぐに野菜2を得る。（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,1
101105,105,105,1303,平地,Acreage,,職業1,,種をまくとき、畑2つに植えるようにしてこのカードの上に小麦2を植えることができる。このカードは得点計算で畑に含めない）,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101106,106,106,1535,パン焼き小屋,Bakehouse,,暖炉1枚を返す,石材3,「パンを焼く」のアクションのたびに、小麦2つまでをそれぞれ食料5にできる。このカードを出してすぐに追加で「パンを焼く」のアクションができる。,,1,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101107,107,107,1487,建築用木材,Lumber,,,石材1,このカードを出したらすぐに、木材3を得る。（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101108,108,108,1407,ミツバチの巣,Beehive,,進歩2と職業3,,これ以降の偶数ラウンドのスペースにそれぞれ食料を2つずつ置く。これらのラウンドのはじめにその食料を得る。,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101109,109,109,1662,焼き串,Spit Roast,,,木材1,収穫で食料供給フェイズのたびに家畜を1頭以上食料にすると、追加で食料1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101110,110,110,1670,醸造所,Brewery,,,石材2小麦2,収穫で食料供給フェイズのたびに、小麦最大1を食料3にできる。ゲーム終了時に収穫した小麦が9つ以上あればボーナス1点を得る。,,0,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101111,111,111,1598,パン焼き棒,Bread Paddle,,,木材1,職業を出すたびに、続けて「パンを焼く」のアクションができる。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101112,112,112,1361,本棚,Bookshelf,,職業3,木材1,職業を1つ出すたびに食料3を得る。この食料は、その職業を出すコストに使用できる。,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101113,113,113,1584,脱穀棒,Flail,,職業1,木材1,「畑1を耕す」か「畑1を耕して種をまく」のアクションのたびに、追加で「パンを焼く」のアクションができる。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101114,114,114,1320,鴨の池,Duck Pond,,職業2,,これ以降の3ラウンドのスペースに食料をそれぞれ1つずつ置く。これらのラウンドの最初にその食料を得る。,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101115,115,115,1351,耕運鋤,Swing Plough,,職業3,木材3,ゲーム中2回、「畑1を耕す」のアクションで耕せる畑が1つから3つになる。「畑を耕して種をまく」のアクションでは使えない。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101116,116,116,1469,穀物倉庫,Granary,,,木材3/レンガ3,"ラウンド8, 10, 12のうちまだ始まっていないラウンドのスペースに、小麦を1ずつ置く。これらのラウンドのはじめにその小麦を得る。",,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101117,117,117,1408,温室,Greenhouse,,職業1,木材2,現在のラウンドに4と7を足す。そのラウンドのスペースにそれぞれ野菜を1つずつ置き、ラウンドのはじめに食料1を払えばその野菜を得る。,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101118,118,118,1595,肥溜め,Liquid Manure,,家畜4,,種まきで毎回、新しく植えた畑に小麦1か野菜1を追加で置く。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101119,119,119,1392,鉤型鋤,Crooked Plough,,職業1,木材3,ゲーム中1回、「畑1を耕す」のアクションで耕せる畑が1つから3つになる。「畑を耕して種をまく」のアクションでは使えない。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101120,120,120,1349,ヤギ,House Goat,,,,食料供給フェイズのたびに食料1を得る。自分の家にはこのヤギ以外の動物を飼えなくなる。（調教師があっても不可）,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101121,121,121,1353,木挽き台,Sawhorse,,,木材2,"自分の牧場に置く次の厩と3, 6, 9, 12, 15本目の柵は無料になる。（柵は牧場を完全に囲む形でしか置けない）",,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101122,122,122,1522,製材所,Sawmill,,家具製作所を返す,,収穫のたびに、木材最大1を食料3にできる。ゲーム終了時に木材2/4/5でそれぞれ1/2/3点のボーナスを得る。（この後にまた家具製作所を獲得してもボーナス点はない）,,1,3,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101123,123,123,1521,木の宝石箱,Wooden Strongbox,,,木材1,ゲーム終了時、家の広さが5部屋なら2点、6部屋ならば4点のボーナスを得る。,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101124,124,124,1484,くびき,Yoke,,牛1,木材1,このカードを出すとすぐに、場に出ている全ての鋤類の数だけ畑を耕せる。（自分で出している分も数える）,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101125,125,125,1389,ほうき,Broom,,,木材1,手札の小さい進歩を全て捨て、新たに7枚引く。そしてすぐに1枚実行できる。（実行する場合は条件を満たし、かつコストを払うこと）,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101126,126,126,1352,柄付き網,Landing Net,,,葦1,アクションで葦を取るたび、追加で食料2を得る。葦以外にほかの資材も同時に取る場合は、追加で食料1を得る。（4〜5人プレイで葦のほかに石材と食料、または石材と木材を取る場合）,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101127,127,127,1672,がらがら,Clapper,,,木材1,「家族を増やす」のアクションのたびに（またはこのカードを出したラウンドに新しい家族が生まれていたら）、小麦が1つ以上ある畑にさらに小麦1を置く。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101128,128,128,1465,調理場,Cooking Hearth,,かまどを返す,,"以下の品をいつでも食料にできる：
野菜1→食料3 羊1→食料2 猪1→食料3 牛1→食料4
「パンを焼く」のアクションでは、小麦を以下の数の食料にできる：
小麦1→食料3",,1,1,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101129,129,129,1318,穀物の束,Corn Sheaf,,,,このカードを出したらすぐ小麦1を得る。（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101130,130,130,1527,薬草畑,Herb Garden,,野菜畑1,,これ以降の5ラウンドのスペースに食料を1つずつ置く。これらのラウンドのはじめにその食料を得る。,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101131,131,131,1387,レンガ坑,Clay Pit,,職業3,,「日雇い労働者」のアクションのたびに、追加でレンガ3を得る。,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101132,132,132,1383,レンガの家増築,Clay Hut Extension,,,レンガ4葦1,このカードを出すとすぐに、無料でレンガの家が1部屋、増築される。（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101133,133,133,1472,搾乳台,Milking Stool,,職業2,木材1,収穫の畑フェイズのたびに牛を1/3/5頭持っていれば、それぞれ食料1/2/3を得る。ゲーム終了時に牛2頭につきボーナス1点を得る。,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101134,134,134,1417,牛車,Ox Team,,牛2,木材3,このカードを出したらすぐ、まだ始まっていないラウンドの数だけ（ただし最大3まで）畑を耕せる。,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101135,135,135,1082,ウマ,Horse,,,,ゲーム終了時、1種類の動物を1頭も持っていなかったら、ボーナス2点を得る。（馬がその動物の代わりになる）,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101136,136,136,1470,柴屋根,Brushwood Roof,,職業2,,増築や改築で、葦1か2を同数の木材に替えられる。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101137,137,137,1405,カブ畑,Turnip Field,,職業3,,種まきで、このカードの上に畑と同じように野菜を植えることができる。このカードを出したとき、追加で「種をまく」のアクションができる。（このカードは得点計算で畑に含めない）,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101138,138,138,1801,葦の家,Reed Hut,,,葦4木材1,まだ登場していない家族コマをこのカードの上に置き、ゲーム終了時までここに住む。今のラウンドからアクションに使うことができ、食料供給しなければならず、得点にならない。（後から「家族を増やす」のアクションで家に入れることができる）,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101139,139,139,1362,寝室,Sleeping Corner,,小麦畑2,木材1,ほかの人の家族が置いてあっても、家族を増やすアクションに家族を置いて実行できる。,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101140,140,140,1404,白鳥の湖,Swan Lake,,職業4,,これ以降の5ラウンドのスペースに食料を1つずつ置く。これらのラウンドのはじめにその食料を得る。,,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101141,141,141,1599,猪の飼育,Boar Breeding,,,食料1,このカードを出したらすぐに、猪1を得る。（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101142,142,142,1415,石車,Stone Cart,,職業2,木材2,これ以降の偶数ラウンドのスペースに石材をそれぞれ1つずつ置く。これらのラウンドの最初にその石材を得る。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101143,143,143,1531,石の交換,Stone Exchange,,,木材2/レンガ2,このカードを出したらすぐに、石材2を得る。（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101144,144,144,1418,ヴィラ,Mansion,,,木材3レンガ3葦2石材3,ゲーム終了時、石の家1部屋につきボーナス2点を得る。（木骨の部屋とヴィラを持っている場合、ボーナス点はヴィラのみになる）,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101145,145,145,1409,森の牧場,Forest Pasture,,職業3,,このカードの上に猪を何匹でも置ける。（このカードを得点計算で牧場に含めない）,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101146,146,146,1473,織機,Loom,,職業2,木材2,畑フェイズのたびに羊を1/4/7頭もっていれば、それぞれ食料1/2/3を得る。ゲーム終了時に羊3頭につき1点のボーナスを得る。,,1,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,1
101147,147,147,1447,畑商人,Land Agent,3,,,「野菜1を取る」のアクションのたびに追加で小麦1を取る。このカードを出したときにストックから野菜1を得る。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101148,148,148,1628,大学者,Academic,3,,,小さい進歩を使う時や得点計算時に、このカードを職業2つに数える。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101149,149,149,1645,パン焼き長老,Master Baker,4,,,自分が:パン:の印の付いた設備を持っていれば、ほかの人がパンを焼くたびパンを焼ける。自分で焼くときは追加で食料+1を得る。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101150,150,150,1442,パン職人,Baker,1,,,収穫のたびに:パン:の印の付いた進歩カードがあれば、食料供給フェイズのはじめにパンを焼くことができる。このカードを出した時に、追加アクションとしてパンを焼くことができる。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101151,151,151,1614,建築士,Master Builder,1,,,家が5部屋以上になったら、ゲーム中に1度だけ好きなタイミングで無料で1部屋増築できる。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101152,152,152,1372,イチゴ集め,Berry Picker,3,,,アクションで木材を取るたびに、追加で食料1を得る。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101153,153,153,1637,托鉢僧,Mendicant,1,,,ゲーム終了時に、物乞いカードを2枚まで返すことができ、返したカード分のマイナス点が入らない。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101154,154,154,1635,醸造師,Master Brewer,1,,,収穫で食料供給フェイズのたびに、小麦1（最大1つまで）を食料3にできる。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101155,155,155,1640,パン屋,Bread Seller,3,,,誰か（自分も含む）がパンを焼くたびに、食料にした小麦1つにつき食料1をストックから得る。（パンを焼くには:パン:の印の付いた進歩が必要だが、食料1を得るには不要）,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101156,156,156,1641,ブラシ作り,Brush Maker,3,,,食料にした猪をこのカードの上に置くことができる。ゲーム終了時にここの猪が2/3/4頭ならば、それぞれ1/2/3点のボーナスポイントを得る。,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101157,157,157,1380,屋根がけ,Thatcher,3,,,増築・改築・水車・木骨の小屋・鶏小屋・別荘・ヴィラ・乾燥小屋の建設で葦を1つ安くできる。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101158,158,158,1653,旋盤職人,Turner,3,,,いつでも木材を食料にできる。木材1につき食料1。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101159,159,159,1364,家長,Head of the Family,4,,,「増築」と「家族を増やす」が含まれるアクションを、ほかの人がすでに選んでいても行える。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101160,160,160,1548,農場主,Farmer,4,,,次に柵を作るとき、猪1を得る。それ以降、柵を1本以上作るたびに牛1を得る。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101161,161,161,1557,漁師,Fisherman,3,,,漁のアクションのたびにそこに置いてある食料の2倍を得てもよい。ただしそうした場合、釣竿・いかだ・カヌー・梁・柄付き網の所有者がいたらそれぞれ食料1ずつ与える。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101162,162,162,1610,肉屋,Meat-seller,1,,,暖炉を持っていれば家畜をいつでも食料にできる。羊1匹で食料2、猪1匹で食料3、牛1匹で食料4に換える。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101163,163,163,1366,畑守,Field Warden,4,,,「野菜1を取る」「畑1を耕す」「畑1を耕し種をまく」のアクションを、ほかの人がすでに選んでいてもそのアクションスペースを使って行える。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101164,164,164,1552,営林士,Master Forester,4,,,3人ゲームから「木材2」のアクションカードを追加する。各ラウンドのはじめに木材2をその上に置く。この森を使う人から食料2をもらう。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101165,165,165,1568,自由農夫,Yeoman Farmer,3,,,ゲーム終了時に、未使用の農場スペースと物乞いだけがマイナス点になる。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101166,166,166,1450,庭職人,Undergardener,4,,,「日雇い労働者」のアクションのたびに、追加で野菜1を得る。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101167,167,167,1554,奇術師,Conjurer,4,,,「小劇場」のアクションのたびに、追加で小麦1を得る。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101168,168,168,1434,八百屋,Greengrocer,3,,,「小麦1を取る」のアクションのたびに追加で野菜1を得る。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101169,169,169,1555,昔語り,Storyteller,4,,,「小劇場」のアクションのたびに食料1をそのスペースに残して、代わりに野菜1を得ることができる。,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
101170,170,170,1658,大農場管理人,Estate Manager,3,,,ゲーム終了時に3種類の家畜のそれぞれについて自分より多い人がいなければ、3/4/5人プレイでそれぞれ2/3/4点ボーナスを得る。,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1
